SMILES,LOAEL_measured_median,LOAEL_predicted,Prediction_interval_low,Prediction_interval_high,Warnings
ClCC(=O)N(c1c(C)cccc1CC)COC(C)C,0.8868258647976182,0.40281883334761076,-0.2306519157172997,2.004303645312536,F
O=C(N(C)C)Nc1cccc(c1)C(F)(F)F,0.887697864652436,1.1310207139253916,-0.16548503644013324,1.9408807657450053,T
Nc1ccc(cc1)Cl,0.8912442518018803,1.1682256940684133,-0.825616844246391,2.6081053478501515,T
COC(=O)C1(O)c2cc(Cl)ccc2c2c1cccc2,0.8941492534110493,0.2627675885591969,-0.44948160484641697,2.2377801116685156,T
Clc1cc(ccc1Oc1ccc(c(c1)C(=O)[O-])[N+](=O)[O-])C(F)(F)F.[Na+],0.9041468039901689,0.3286512527182731,-0.037336448674515466,1.8456300566548531,F
CCSC(=O)N1CCCCCC1,0.9043418963804227,1.5367491723403042,,,T
CCOC(=O)COC(=O)c1cc(ccc1[N+](=O)[O-])Oc1ccc(cc1Cl)C(F)(F)F,0.9047086015464028,1.253093479525902,-0.11309526063575759,1.922512463728563,F
C=CC=CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C)C.C=CC=CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C(=O)OC)C,0.9092339004873243,1.212185432936977,-0.2329811055821983,2.051448906556847,T
Cc1cc(C)nc(n1)Nc1ccccc1,0.9115869114774405,-0.04497070529276922,-0.04739402369564527,1.8705678466505264,T
CC(c1ccccc1)C,0.911911346199028,-0.5123601234558565,-0.5873137083433801,2.4111364007414364,T
Clc1cc(cnc1Nc1c(cc(c(c1[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F,0.91290256405626,2.080976620995296,-0.26084990113198847,2.0866550292445085,T
c1coc(c1)c1nc2c([nH]1)cccc2,0.9149005891313032,0.9035418882825467,-0.6103514759272589,2.4401526541898653,T
CC(OC(=O)Nc1cccc(c1)Cl)C,0.9171297441151346,-0.36925297501043064,-0.7203826616357566,2.5546421498660257,T
CCCCCCC(c1cc(cc(c1OC(=O)/C=C\C)[N+](=O)[O-])[N+](=O)[O-])C,0.9178082294541056,0.5949126228338617,-0.09415731553524698,1.9297737744434582,T
Nc1nc(NC2CC2)nc(n1)N,0.9180173551950325,0.535979488431033,0.12179176938722791,1.714242941002837,T
C#CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C)C,0.9192304462749333,0.8800878398672254,-0.16134904460705612,1.9998099371569227,T
CC(NC(=O)N1CC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl)C,0.9203965080173325,1.147770930510307,-0.3010509709032715,2.1418439869379364,T
CC(Oc1cccc(c1)NC(=O)c1ccccc1C(F)(F)F)C,0.9242464075662012,0.1903762584868273,0.06645090226182182,1.7820419128705807,T
Clc1ccc(c(c1)Cl)C=C(C(C(C)(C)C)O)n1cncn1,0.9333784950565559,0.8145428425980741,-0.20652911206796587,2.073286102181078,T
N#Cc1c(Cl)cccc1Cl,0.9435192806411663,1.7840159290380728,-0.45694795866860494,2.3439865199509375,T
CCOc1ccc(cc1)C(COCc1cccc(c1)Oc1ccccc1)(C)C,0.9472364790388258,1.1649961134920308,-0.009735909472130766,1.9042088675497824,T
[S-]C(=S)NCCNC(=S)[S-].[Zn+2],0.9555117316454652,1.3505969838253369,-0.171091044485722,2.0821145077766525,T
Clc1ccc(c(c1)Cl)C1(OCCO1)Cn1cncn1,0.9635978156868761,1.4237162949891773,-0.002773234874178243,1.9299688662479304,F
C=CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C)C,0.968916432627315,1.0914292030286552,-0.3280538622098841,2.265886727464514,F
OC(C(C)(C)C)C(n1ncnc1)Oc1ccc(cc1)Cl,0.9706725392043993,1.0730045445647032,0.185674602649618,1.7556704757591808,T
CC(C1C2CCC1c1c2cccc1NC(=O)c1cn(nc1C(F)F)C)C,0.971677050213193,1.8152234217491505,0.2866566937346118,1.6566974066917741,T
Clc1cc(Cl)c(c(c1O)Cc1c(O)c(Cl)cc(c1Cl)Cl)Cl,0.9785865353952171,1.9105187973125632,-0.3161517370966239,2.2733248078870583,T
CC(=CC1C(C1(C)C)C(=O)OCc1cccc(c1)Oc1ccccc1)C,0.9789119079400384,0.36853593732630685,-0.16174598324463885,2.1195697991247155,F
Clc1ccccc1CC(C1(Cl)CC1)(Cn1cncn1)O,0.980503336298857,1.5913361259361893,0.04742407315319386,1.9135825994445201,T
CCOP(=O)(OC(=CCl)c1ccc(cc1Cl)Cl)OCC,0.9832523957805789,2.3796869305976593,-0.48389448297841653,2.450399274539574,T
CCOC(=O)C(OC(=O)c1cc(ccc1[N+](=O)[O-])Oc1ccc(cc1Cl)C(F)(F)F)C,0.9847202703023277,0.9654517529015312,0.4017856727864294,1.5676548678182258,F
Nc1cnn(c(=O)c1Cl)c1ccccc1,0.9910514773227314,0.6070879284481314,,,T
OCCNc1ccc(cc1OCCO)N(=O)=O,0.9969900009665856,0.024388995821753138,,,T
ClCC#CCOC(=O)Nc1cccc(c1)Cl,0.9975457587208644,-0.24142195171199538,-0.5506597282528524,2.545751245694581,T
CC(N(c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O)C(C)C)C,0.9988027822026136,0.22438227140350767,-0.21512137246101226,2.2127269368662397,T
Fc1cc2CCC(n3c2c(c1)c(=O)c(c3)C(=O)O)C,1.0019944634132785,-0.18500355649180514,,,T
CCOP(=O)(O/C(=C/Cl)/c1ccc(cc1Cl)Cl)OCC,1.0063226134662817,2.3796869305976593,-0.39404251860820194,2.4066877455407654,T
NC(=NCCCCCCCCNCCCCCCCCN=C(N)N)N,1.0096689546535147,1.2721660588211523,0.6904586924256022,1.3288792168814272,T
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1CCC(F)(F)F,1.0106351965262408,0.6990959232648295,-0.20976161526641968,2.231032008318901,F
N#Cc1ccc(cc1)C/C(=N/NC(=O)Nc1ccc(cc1)OC(F)(F)F)/c1ccc(cc1)C(F)(F)F,1.0182310645796098,0.40346887816639565,-0.29894037610309954,2.3354025052623193,T
N#CC(c1ccc(c(c1)Oc1ccccc1)F)OC(=O)C1C(C1(C)C)C=C(Cl)Cl,1.0214055540540712,1.5497336697290072,0.2960162639320032,1.7467948441761392,F
C=CC1(C)OC(=O)N(C1=O)c1cc(Cl)cc(c1)Cl,1.0248666645919495,1.5534473004973242,,,T
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1C(=O)OC,1.025573975924615,0.34459526699145665,0.10317066989512225,1.9479772819541077,F
COC(=O)c1cc(ccc1[N+](=O)[O-])Oc1ccc(cc1Cl)Cl,1.0296883501818759,0.26235420943811166,-0.6592343000967191,2.718611000460471,T
NC(=N)NCCCCCCCCNC(=N)N,1.0341483171408465,1.0914077611524307,0.46354286435249803,1.6047537699291952,F
CCOC(=O)c1cn2nc(cc2nc1C)OP(=S)(OCC)OCC,1.0341497437705396,1.750413334955077,-2.010405305925904,4.078704793466983,T
[O-][N+](=O)c1cc([N+](=O)[O-])c(c(c1)[N+](=O)[O-])C,1.0348138641896847,2.0552459785864565,-0.06843896485345957,2.1380666932328287,T
CNC1=C(c2cccc(c2)C(F)(F)F)C(=O)C(O1)c1ccccc1,1.0354804469505117,1.2580215857840296,0.6148406002815001,1.4561202936195232,T
OC(=O)COc1cc(Cl)c(cc1Cl)Cl,1.0359201530857132,1.4073569873961393,-0.4990138535083446,2.570854159679771,T
O=C(NC(=O)c1ccccc1Cl)Nc1ccc(cc1)OC(F)(F)F,1.0403764616480113,1.6278800180616648,-0.1596239089878848,2.2403768322839075,T
CCN(C(=O)SCC)C1CCCCC1,1.0413369384705895,1.8560488835760365,-0.36844689215161597,2.451120769092795,T
COc1cc(Cl)c(cc1Cl)OC,1.0441354119528283,0.21917163032699746,-0.2454875574724089,2.3337583813780656,T
CN(C(=S)S[Zn]SC(=S)N(C)C)C,1.0449657112150754,1.7295132231018862,0.4700024961357312,1.6199289262944196,T
N#Cc1c[nH]cc1c1cccc(c1Cl)Cl,1.0551581159480201,0.2957207588154646,-0.014591572127489405,2.12490780402353,T
COc1cc(ccc1OC)C(=CC(=O)N1CCOCC1)c1ccc(cc1)Cl,1.0588035895560173,0.9231048061339493,0.7301255804939945,1.3874815986180402,T
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(cc1)Cl,1.0601666952580786,1.5947226210669956,0.44256655667960854,1.6777668338365488,F
OC(=O)C(Oc1ccc(cc1Cl)Cl)C,1.0659024522705525,1.112916569666931,-0.4949476883387949,2.6267525928798996,F
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(cc1F)Oc1ccc(cc1Cl)C(F)(F)F,1.067230966832875,0.3390107151296022,0.09808985522751634,2.0363720784382338,T
CCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC(=C)C,1.0675923578322613,1.276895587301321,-0.31831936969042074,2.4535040853549432,T
ClCC1CN(C(=O)C1Cl)c1cccc(c1)C(F)(F)F,1.069844135049358,1.5468761176844468,,,T
Clc1ccc(cc1)c1ccccc1NC(=O)c1cccnc1Cl,1.0814324949415242,1.4216129602890024,-0.4673158461473028,2.630180836030351,T
O=C(C1C(C1(C)C)C=C(C)C)OCN1C(=O)C2=C(C1=O)CCCC2,1.0825162729714353,0.12242134816022694,0.1793331729144898,1.9856993730283807,T
OC(=O)C(Oc1ccc(cc1C)Cl)C,1.0854051215388967,1.5913530743442346,-0.20126722378156514,2.3720774668593583,F
CNC(=O)O/N=C(\SC)/C,1.0920320718780623,0.9267583523880014,0.5982040241890776,1.585860119567047,F
ClC(C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)(Cl)Cl,1.0990584383568094,2.0980543258392204,-0.12080368698642197,2.3189205637000407,T
CCC(Nc1c(cc(cc1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C,1.0998548639630068,0.8165675546114508,-0.16298758858122908,2.3626973165072425,T
CC(Nc1nc(NC(C)C)nc(n1)Cl)C,1.0999786867066075,0.6579046622102105,0.09285825127815084,2.107099122135064,T
CCO/N=C(\C1=C(O)CC(CC1=O)C1CCCSC1)/CCC,1.100025183351374,1.3858391057784551,,,T
CC(=O)O.CCCCCCCCCCCCNC(=N)N,1.1076740682727533,0.835290336460121,0.8425536633010635,1.372794473244443,T
N#C/N=C\1/SCCN1Cc1ccc(nc1)Cl,1.110636509607607,2.0047071116780755,0.914856018037812,1.306417001177402,T
NC(=N)NCCCCCCCCCCCCOC(=O)C,1.1124912215330323,0.9931062920520995,0.7094768473134798,1.5155055957525847,T
S=C1NCCNC(=S)S[Mn+2]S1,1.1166841173845665,0.9643301653483193,-0.01516285574452314,2.248531090513656,T
OC(=O)COc1ccc(cc1C)Cl,1.1180542576210988,1.3619681642499644,-0.4370111924784952,2.6731197077206925,F
NC1CCCCC1,1.1220944277715315,0.2237441581268812,-1.6521856794199878,3.8963745349630505,T
CCCN(C(=O)SCC)CCC,1.122471700671847,1.1011057762548884,,,T
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(cc1Cl)OC(C(C(F)(F)F)F)(F)F,1.1245709976792977,1.3989182722159768,0.08632113187307011,2.1628208634855253,T
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)C(C(Br)(Br)Br)Br,1.129715244938587,2.3457079184197034,0.5109710617499198,1.748459428127254,F
CC(C(=O)O)Oc1cc(Cl)c(cc1Cl)Cl,1.1321815064392644,1.4910530201781254,-0.7934531108770524,3.057816123755581,T
CNC(=O)Oc1ccccc1OC(C)C,1.1353801454025847,0.6305406884193396,-0.2714879373281658,2.542248228133335,T
CCCCC(c1ccc(cc1)Cl)(Cn1cncn1)C#N,1.144156737034239,1.4662426584017179,0.37411453836626607,1.9141989357022118,T
O=C(Nc1cnns1)Nc1ccccc1,1.1460282135206512,0.8657910070679165,-0.1483726019012901,2.4404290289425923,T
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(c(c1F)Cl)F,1.1467608238148788,1.1745924772260374,0.017122316403677118,2.2763993312260804,T
ClCC(=O)N(c1ccccc1)C(C)C,1.1491975631868871,0.9639702693434566,-0.08444566092333128,2.3828407872971056,T
OC1(Cn2ncnc2)C(CCC1(C)C)Cc1ccc(cc1)Cl,1.1524728576879917,1.3763449924968219,0.41777033385517226,1.887175381520811,T
O=C(Nc1ccnc(c1)Cl)Nc1ccccc1,1.161452237002817,0.4254131908061819,-0.0629030849859471,2.3858075589915813,T
Cn1nc(c(c1)C(=O)Nc1cccc2c1C1CCC2C1=C(Cl)Cl)C(F)F,1.162323939417919,1.1201303088977508,0.10396897376738923,2.220678905068449,T
NC(=O)c1c(Cl)cccc1Cl,1.1626413909075448,1.0332999123599014,-0.36451930751195194,2.6898020893270416,T
Clc1ccc(cc1)CN(C(=O)Nc1ccccc1)C1CCCC1,1.164623077925167,0.6903704997330997,-0.5060313573333572,2.835277513183691,T
CCOc1cc(ccc1C1COC(=N1)c1c(F)cccc1F)C(C)(C)C,1.1649961134920308,0.28374617410396336,,,T
CNC(=O)ON=C(SC)C,1.1653506711582078,1.0595589658676712,0.48795701524208934,1.8427443270743262,F
CCO/N=C(/C1=C(O)CC(CC1=O)c1c(C)cc(cc1C)C)\CC,1.1656343100191007,1.1560388165278184,-0.1267089369859451,2.4579775570241464,T
CCCCC(c1ccc(cc1Cl)Cl)(Cn1cncn1)O,1.1678652022709572,1.825126471112583,0.32989322461806947,2.0058371799238452,T
CC(C(c1ccc(cc1)Cl)(Cn1ncnc1)O)C1CC1,1.1708056672294689,1.2735988378970775,0.33456787081790673,2.007043463641031,T
COc1nc(C)nc(n1)N(C(=O)NS(=O)(=O)c1ccccc1C(=O)O)C,1.17243555035137,0.8409745087750948,0.006380509393615119,2.3384905913091245,F
CCOC(=O)NCCOc1ccc(cc1)Oc1ccccc1,1.174032757138473,1.2827069197448362,0.211208338158412,2.136857176118534,T
Fc1ccc(c(c1)c1ccc(c(c1)Cl)Cl)NC(=O)c1cn(nc1C(F)F)C,1.1771769464935535,1.4555533513757934,0.15281337658698946,2.201540516400118,T
CNC(=O)Oc1cc(C)cc(c1C)C,1.17735119186432,0.5137821153320272,0.07396610851663676,2.2807362752120035,T
OC(C(C)(C)C)C(n1ncnc1)Cc1ccc(cc1)Cl,1.1826484016680918,1.4266525603430633,0.12934556119175555,2.235951242144428,T
CCOC(=O)C(c1ccc(cc1)Cl)(c1ccc(cc1)Cl)O,1.1848786393511108,1.2473140302104877,-0.34002136844860087,2.7097786471508227,T
CC1N(C(=O)NC2CCCCC2)C(=O)SC1c1ccc(cc1)Cl,1.1915607092990632,0.7637598179628551,0.0906917729445127,2.2924296456536135,T
BrC1COC(C1)(Cn1cncn1)c1ccc(cc1Cl)Cl,1.1960561640487963,1.764850463526756,0.3098934254474517,2.082218902650141,T
OC1(Cn2ncnc2)/C(=C/c2ccc(cc2)Cl)/CCC1(C)C,1.1964314936561933,0.19339272766191082,0.4134654220841083,1.9793975652282783,T
CNC(=O)Oc1cc(C)c(c(c1)C)C,1.1973738190459797,1.286098038116031,-0.2894760726413481,2.6842237107333076,F
CN(C(=O)Nc1ccc(cc1)Cl)C,1.1999858289836316,0.2011767757795997,-0.2249290839322977,2.6249007418995607,T
Clc1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,1.2014036436153932,2.992124256232415,-0.21951093784777354,2.62231822507856,T
CNC(=O)Oc1cc(C)c(c(c1)C)N(C)C,1.2065586256200032,2.170818490231342,0.46884147756728944,1.9442757736727168,F
CC(OC(=O)C(c1ccc(cc1)Cl)(c1ccc(cc1)Cl)O)C,1.227652136040135,1.5762300113736614,1.1922215757574637,1.2630826963228061,F
CC(Oc1ccccn1)COc1ccc(cc1)Oc1ccccc1,1.2387585263130327,0.3629004385826259,0.805210501286054,1.6723065513400115,T
[O-][N+](=O)NC1=NCCN1Cc1ccc(nc1)Cl,1.2540513517305323,1.1772175409292547,-0.0793017492049346,2.587404452665999,T
Clc1c(Cl)c([N+](=O)[O-])c(c(c1Cl)Cl)Cl,1.255016586409965,0.3241850105488455,0.3234066544975388,2.186626518322391,T
Clc1ccc(cc1)CCC(C(C)(C)C)(Cn1cncn1)O,1.2579520878605064,1.0174100489993485,0.3593853400239597,2.156518835697053,T
CNC(=O)Oc1cccc2c1OC(C2)(C)C,1.2586859606704202,1.9613055593086137,0.24165949463171388,2.275712426709126,T
Clc1ccc(c(c1)Cl)C(Cn1cncn1)COC(C(F)F)(F)F,1.2589377426589352,2.0392344018800066,0.38549265989241,2.13238282542546,T
O=C(C1C(C1(C)C)C=C(Cl)Cl)OCc1c(F)c(F)cc(c1F)F,1.26393999979478,1.5695540488911521,0.2449010723595264,2.2829789272300336,T
CNC(=O)Oc1cccc(c1)N=CN(C)C,1.264579011921401,1.2479822997809782,-0.02372748666699409,2.552885510509796,T
O=C1N(c2cc(Cl)cc(c2)Cl)C(=O)C2(C1(C)C2)C,1.26909605752381,1.0248666645919495,-0.03185745942920648,2.570049574476826,T
CNC(=O)Oc1cccc(c1)/N=C/N(C)C,1.2723037477250898,1.2841971462426878,-0.08356957631199524,2.628177071762175,T
O=C(C1C(C1(C)C)C=C(C(F)(F)F)Cl)OCc1cccc(c1C)c1ccccc1,1.2750240791938892,1.9272355789492495,0.24745899167799412,2.302589166709784,T
OC(=O)COc1ccc(cc1Cl)Cl,1.2761959235437548,0.5520671344078197,0.3994364152547878,2.152955431832722,F
N#CC(c1ccccc1)(Cn1cncn1)CCc1ccc(cc1)Cl,1.2838681860217687,1.0360328271872385,0.2741107039623569,2.29362566808118,T
OC(=O)C(Oc1cccc(c1)Cl)C,1.2924174953909429,0.30236968685337956,0.2574390832347191,2.3273959075471664,F
CC(CC(c1sccc1NC(=O)c1cn(nc1C(F)(F)F)C)C)C,1.2964301670074017,0.596057844345424,0.32971831200521495,2.263142022009588,T
Clc1ccccc1,1.298146982300429,-0.027797943350299427,-0.27248817560711447,2.8687821402079727,T
N#CC(c1ccc(cc1)Oc1ccccc1)OC(=O)C1C(C1(C)C)/C=C\C(=O)OC(C(F)(F)F)C(F)(F)F,1.3045151551515992,1.8250684064715574,0.4943497009716198,2.114680609331579,F
CCSC(=O)N(CC(C)C)CC(C)C,1.3090526129022673,0.33720440522271905,0.038100180071290124,2.5800050457332446,F
OC(=O)COc1nc(F)c(c(c1Cl)N)Cl,1.3126691077583252,-0.2923668466362255,-0.7954593809441517,3.420797596460802,T
[O-][N+](=O)/N=C/1\NCCN1Cc1ccc(nc1)Cl,1.3203303836472875,1.0114633380715627,0.07417464162137666,2.5664861256731983,T
CC(OC(=O)C(c1ccc(cc1)Br)(c1ccc(cc1)Br)O)C,1.3228904302761453,1.2174242750644266,0.20961147868608365,2.4361693818662067,T
[O-][N+](=O)c1cc(Cl)c(c(c1)Cl)N,1.323200915655942,0.1399076639183564,0.38944881753065785,2.256953013781226,T
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(c(c1)Cl)OC(C(OC(F)(F)F)F)(F)F,1.3235915351494345,1.1715755542485882,0.17345903091518822,2.473724039383681,F
CCNc1nc(NC(C)C)nc(n1)Cl,1.3378540969044008,1.1473611962004826,0.6400304793952711,2.0356777144135307,F
CN(C(=S)SSC(=S)N(C)C)C,1.3392000844912555,1.3202996191280358,-0.35906747897693725,3.0374676479594482,T
Cn1nc(c(c1)C(=O)Nc1ccccc1C1CC1C1CC1)C(F)F,1.339763701355261,0.6942188487450178,0.5074040776991257,2.1721233250113965,T
Clc1ccc(c(c1)Cl)n1c(nc2c(c1=O)cc(cc2)F)n1cncn1,1.3408115863007561,1.896880746454286,0.021966703987023495,2.6596564686144886,T
N#CC(c1cc(C)c(cc1Cl)NC(=O)c1cc(I)cc(c1O)I)c1ccc(cc1)Cl,1.341365706712129,1.8215698600522623,,,T
S=C1NCCN1,1.34157008240595,2.611330536023378,,,T
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C(c1ccc(cc1)OC(F)F)C(C)C,1.3431969436336522,1.876475019057268,0.45501727592507824,2.231376611342226,T
CNC(=O)ON=C(C(=O)N(C)C)SC,1.34811323933771,1.6507613373118732,0.19329737257153545,2.5029291061038847,T
Fc1ccc(cc1)C1(Cn2cncn2)OC1c1ccccc1Cl,1.3700962648978505,1.7796314025521536,0.503160649856333,2.237031879939368,T
Nc1n[nH]cn1,1.3762353166042687,1.3762353166042687,,,T
Nc1ncn[nH]1,1.3762353166042687,1.3762353166042687,,,T
COC(=O)C(Oc1ccc(cc1)Oc1ccc(cc1Cl)Cl)C,1.3855929819826198,3.2319615946008633,0.1755756061593221,2.5956103578059175,T
CCCC(=C1C(=O)CC(CC1=O)C1CCCSC1)NOCC,1.385839105778455,1.0653500770992892,,,T
OC(=O)COc1nc(Cl)c(cc1Cl)Cl,1.3859411392454546,1.6308806632155042,-0.023002165072995018,2.7948844435639044,T
Clc1ccc(cc1)C(c1ccccc1Cl)(c1cncnc1)O,1.3932819040187658,2.1221450940410347,-0.2919131727363349,3.0784769807738668,T
CS/C(=N/OC(=O)N(SN(C(=O)O/N=C(/SC)\C)C)C)/C,1.3965855485389447,1.549581519063189,0.7316333086863747,2.0615377883915147,F
CCC1CCCC(OC2CCC(C(O2)C)N(C)C)C(C)C(=O)C2=CC3C(C2CC(=O)O1)C=C(C)C1C3CC(C1)OC1OC(C)C(C(C1OC)OC)OC,1.4034202328422984,1.895001050700366,-1.510781660765752,4.317622126450349,T
CCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])Cc1c(F)cccc1Cl,1.4068423865086555,0.926061809364747,0.5484629863485758,2.265221786668735,T
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)C=C(Br)Br,1.4108387679070769,2.138294674164148,0.5641643721631421,2.2575131636510117,F
ClC(SN1C(=O)C2C(C1=O)CC=CC2)(Cl)Cl,1.415266912846045,0.4823578716048226,,,T
CCOC(=O)C(Oc1ccc(cc1)Oc1cnc2c(n1)ccc(c2)Cl)C,1.4170411061078378,1.6922125433461526,0.48817359521451986,2.3459086170011556,F
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)/C=C(/C(F)(F)F)\Cl,1.417668577632838,1.5738792912533845,0.7324402087658769,2.102896946499799,F
CCCN(C(=O)SCc1ccccc1)CCC,1.4386441520147337,2.03861687869583,0.5194539570955355,2.357834346933932,T
CN(C(=S)[S-])C.CN(C(=S)[S-])C.CN(C(=S)[S-])C.[Fe+3],1.444017690390204,0.5227050622218726,0.9220054708506665,1.9660299099297416,T
Oc1ccc(cc1Cl)C(C)(C)C,1.4592028073269847,-0.06807448990764815,0.24929535168161476,2.669110262972355,T
CN(/C=N/c1ccc(cc1C)C)/C=N/c1ccc(cc1C)C,1.4631725933182014,1.4674749278877894,,,T
CNC(=O)Oc1cc(C)c(c(c1)C)SC,1.4726213873487217,1.1449627881453102,0.14550879686055196,2.7997339778368913,T
CCOC(=O)C(OC(=O)c1cc(ccc1N(=O)=O)Oc1cc(ccc1Cl)C(F)(F)F)C,1.4762368743397136,0.9654517529015312,0.023076181415708108,2.9293975672637194,T
CCNc1nc(Cl)nc(n1)NC(C)(C)C,1.480837116309686,2.1597809534601558,0.5118168678779985,2.4498573647413737,F
OC(=O)C(Oc1ccc(cc1)Oc1nc2c(o1)cc(cc2)Cl)C,1.4830855586303242,1.550259406220714,-0.2490402318883702,3.2152113491490186,T
CCC(C(=O)NCc1ccccc1)Oc1ccc(c(c1)C(F)(F)F)F,1.4907880439328465,1.302657301989526,0.3420658890219508,2.639510198843742,T
N#C/N=C(/N(Cc1ccc(nc1)Cl)C)\C,1.5106253585463483,1.1046327112266383,0.41162843275873207,2.6096222843339643,T
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)C=C(Cl)Cl,1.518032099038918,0.8323812299293085,0.7313673705809528,2.3046968274968833,F
CNC(=O)ON=CC(SC)(C)C,1.5238369120021453,3.279352906359489,1.072443642243876,1.9752301817604148,T
CON(C(=O)Nc1ccc(cc1)Cl)C,1.5248402636461054,2.0307005985741227,0.4301651103691384,2.6195154169230723,F
CCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CCC,1.532033550812172,0.446231021019864,0.630309267479698,2.433757834144646,F
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C(c1ccc(cc1)Cl)C(C)C,1.5379795616337226,1.225205758260884,1.0471657897763464,2.0287933334910986,F
CC1COC(O1)(Cn1cncn1)c1ccc(cc1Cl)Oc1ccc(cc1)Cl,1.5385048955864462,1.2267915364902278,0.8424049542059677,2.2346048369669247,T
COC(=O)Nc1nc2c([nH]1)cccc2,1.5385766649777448,0.14495892528589976,0.3681854643826814,2.7089678655728084,F
O=C(C(Oc1ccc(cc1)Oc1cnc2c(n1)ccc(c2)Cl)C)OCCON=C(C)C,1.5560031956135598,1.598814644976232,0.4072772574862098,2.70472913374091,F
CCCC1COC(O1)(Cn1cncn1)c1ccc(cc1Cl)Cl,1.5594984405815755,0.8442020296654076,0.809394991400427,2.3096018897627237,T
Cc1nn(c(c1C(=O)c1ccc(cc1S(=O)(=O)C)C(F)(F)F)O)C,1.5622919602368106,1.5590909179347823,,,T
CCN(C(=O)SCc1ccc(cc1)Cl)CC,1.5718489194297671,1.7450328710979002,-0.11713567472402553,3.2608335135835596,T
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)[C@H](C(C)C)Nc1ccc(cc1Cl)C(F)(F)F,1.5751437697718327,2.7014962455330385,0.5525544922731704,2.597733047270495,T
N#CC(c1cccc(c1)Oc1ccccc1)OC(=O)C(C(C)C)Nc1ccc(cc1Cl)C(F)(F)F,1.576976062062041,2.303556236861001,0.5259691078550925,2.6279830162689892,T
CCNc1nc(nc(n1)Cl)NC(C#N)(C)C,1.5837553636615151,2.2845565889047834,0.9149910620756087,2.2525196652474215,F
CCOC(=O)CCN(C(C)C)SN(C(=O)Oc1cccc2c1OC(C2)(C)C)C,1.6023321540378035,1.4025399993727952,0.2440109048213832,2.9606534032542235,T
CCCOC/C(=N\c1ccc(cc1C(F)(F)F)Cl)/n1cncc1,1.6042608292025762,1.3926307718235211,,,T
COCc1c(F)c(F)c(c(c1F)F)COC(=O)C1C(C1(C)C)/C=C/C,1.6042764125342237,0.9758017677931314,0.7694677128211772,2.43908511224727,T
[S]C(=S)NCCNC(=S)S[Mn],1.608814504719842,0.597669823868334,1.2387893890338026,1.9788396204058816,F
OC(=O)C(Oc1ccc(cc1)Oc1ncc(cc1Cl)C(F)(F)F)C,1.6097406546894115,3.558351987474352,0.4085104220731297,2.810970887305693,T
N#CC(c1ccc(c(c1)Oc1ccccc1)F)OC(=O)C1C(C1(C)C)/C=C(/c1ccc(cc1)Cl)\Cl,1.6121765363204872,2.309954619710552,0.9051825760058808,2.3191704966350937,F
CSC(=NOC(=O)N(SN(C(=O)ON=C(SC)C)C)C)C,1.6220741998486172,1.549581519063189,0.8891987365359224,2.354949663161312,F
Fc1ccc(cc1)C(c1ccccc1F)(Cn1cncn1)O,1.6229836420527344,1.4703900101310987,0.9591878791503633,2.2867794049551056,T
CCOC(=O)C(Oc1ccc(cc1)Oc1nc2c(o1)cc(cc2)Cl)C,1.6241885029369239,1.6042019938366077,0.662302285856945,2.586074720016903,F
c1cc[n+]2c(c1)c1cccc[n+]1CC2,1.6272726716846713,1.7379002714577032,,,T
CCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CCCl,1.6410687984510697,0.2448724686893053,0.7375208037149265,2.544616793187213,F
