InChI,TD50
"InChI=1S/C19H27NO7/c1-11-9-19(12(2)27-19)17(23)26-14-6-8-20(4)7-5-13(15(14)21)10-25-16(22)18(11,3)24/h5,11-12,14,24H,6-10H2,1-4H3",2.4172815178640366e-06
"InChI=1S/C19H28O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h3,13-16,20H,4-11H2,1-2H3",0.0002895039393338401
"InChI=1S/C19H29N5O2/c1-23-19(21-18(15-25)22-23)20-9-6-12-26-17-8-5-7-16(13-17)14-24-10-3-2-4-11-24/h5,7-8,13,25H,2-4,6,9-12,14-15H2,1H3,(H,20,21,22)",0.0013325317742062589
"InChI=1S/C19H30O5/c1-3-5-7-20-8-9-21-10-11-22-14-17-13-19-18(23-15-24-19)12-16(17)6-4-2/h12-13H,3-11,14-15H2,1-2H3",0.0018703545843631836
"InChI=1S/C20H14N2O10S3/c23-16-7-5-11-9-12(33(24,25)26)10-18(35(30,31)32)19(11)20(16)22-21-15-6-8-17(34(27,28)29)14-4-2-1-3-13(14)15/h1-10,21H,(H,24,25,26)(H,27,28,29)(H,30,31,32)",0.04549416504837435
"InChI=1S/C20H14N2O10S3/c23-20-18(35(30,31)32)10-11-9-12(33(24,25)26)5-6-13(11)19(20)22-21-16-7-8-17(34(27,28)29)15-4-2-1-3-14(15)16/h1-10,21H,(H,24,25,26)(H,27,28,29)(H,30,31,32)",0.002729649902902439
"InChI=1S/C20H14O4/c21-15-9-5-13(6-10-15)20(14-7-11-16(22)12-8-14)18-4-2-1-3-17(18)19(23)24-20/h1-12,21-22H",0.0028336016144618037
"InChI=1S/C20H16O8/c1-23-10-7-11-13(8-4-5-26-20(8)27-11)18-15(10)16(22)14-9(21)6-12(24-2)17(25-3)19(14)28-18/h4-8,20-21H,1-3H3",9.470874718540646e-07
"InChI=1S/C20H18ClNO6/c1-10-7-12-14(21)9-13(17(23)16(12)20(27)28-10)18(24)22-15(19(25)26)8-11-5-3-2-4-6-11/h2-6,9-10,15,23H,7-8H2,1H3,(H,22,24)(H,25,26)",3.3678972038528885e-07
"InChI=1S/C20H19NO3/c1-20(2)10-9-13-15(24-20)11-16(23-4)17-18(13)21(3)14-8-6-5-7-12(14)19(17)22/h5-11H,1-4H3",1.5713984325845333e-06
"InChI=1S/C20H22O3/c1-20(2,19(21)22)23-16-12-10-15(11-13-16)18-9-5-7-14-6-3-4-8-17(14)18/h3-4,6,8,10-13,18H,5,7,9H2,1-2H3,(H,21,22)",3.543964001058002e-05
"InChI=1S/C20H24O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,5,7,12,16-18,21-22H,4,6,8-11H2,2H3",6.74756092541451e-07
"InChI=1S/C20H31NO6/c1-6-13(4)18(23)27-16-8-10-21-9-7-15(17(16)21)11-26-19(24)20(25,12(2)3)14(5)22/h6-7,12,14,16-17,22,25H,8-11H2,1-5H3",5.007034752753373e-06
"InChI=1S/C21H16/c1-13-6-7-15-12-20-17-5-3-2-4-14(17)8-9-18(20)19-11-10-16(13)21(15)19/h2-9,12H,10-11H2,1H3",1.8296884275374645e-06
"InChI=1S/C21H27N5O2S/c1-14-4-5-15(11-24-14)10-16-12-25-20(26-19(16)27)23-8-9-29-13-17-6-7-18(28-17)21(2,3)22/h4-7,11-12H,8-10,13,22H2,1-3H3,(H2,23,25,26,27)",0.00812501692711869
"InChI=1S/C21H27NO7/c1-6-15-11-13(2)21(4,29-14(3)23)20(26)27-12-16-7-9-22(5)10-8-17(18(16)24)28-19(15)25/h6-7,11,13,17H,1,8-10,12H2,2-5H3",1.2332232311632599e-06
"InChI=1S/C21H28O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h5,7,9,14-16,18,22,24,26H,3-4,6,8,10-11H2,1-2H3",4.244764790092168e-06
"InChI=1S/C21H30O3/c1-13(22)24-15-8-10-20(2)14(12-15)4-5-16-17-6-7-19(23)21(17,3)11-9-18(16)20/h4,15-18H,5-12H2,1-3H3",0.00015009330901579666
"InChI=1S/C21H32O3/c1-19-11-13(12-22)18(23)10-14(19)4-5-15-16(19)6-8-20(2)17(15)7-9-21(20,3)24/h12,14-17,22,24H,4-11H2,1-3H3",0.00020121692628362139
"InChI=1S/C21H33NO7/c1-7-13(2)18(23)29-16-9-11-22-10-8-15(17(16)22)12-28-19(24)21(26,14(3)27-6)20(4,5)25/h7-8,14,16-17,25-26H,9-12H2,1-6H3",9.453465740178342e-07
"InChI=1S/C22H28O3/c1-4-22(25-14(2)23)12-10-20-19-7-5-15-13-16(24)6-8-17(15)18(19)9-11-21(20,22)3/h1,13,17-20H,5-12H2,2-3H3",5.698241681227968e-06
"InChI=1S/C22H32O2/c1-17(9-7-10-18(2)14-16-24-20(4)23)12-13-21-19(3)11-8-15-22(21,5)6/h7,9-10,12-14H,8,11,15-16H2,1-6H3",0.0003805310569661043
"InChI=1S/C23H31NO2/c1-6-22(26-19(3)25)23(17-18(2)24(4)5,20-13-9-7-10-14-20)21-15-11-8-12-16-21/h7-16,18,22H,6,17H2,1-5H3",0.00019236329052118586
"InChI=1S/C24H26FNO4/c1-15(2)26-21-6-4-3-5-20(21)24(16-7-9-17(25)10-8-16)22(26)12-11-18(27)13-19(28)14-23(29)30/h3-12,15,18-19,27-28H,13-14H2,1-2H3,(H,29,30)",0.00030379180782859035
"InChI=1S/C24H38O4/c1-5-9-13-19(7-3)17-27-23(25)21-15-11-12-16-22(21)24(26)28-18-20(8-4)14-10-6-2/h11-12,15-16,19-20H,5-10,13-14,17-18H2,1-4H3",0.001833283361852489
"InChI=1S/C26H29NO/c1-4-25(21-11-7-5-8-12-21)26(22-13-9-6-10-14-22)23-15-17-24(18-16-23)28-20-19-27(2)3/h5-18H,4,19-20H2,1-3H3",1.0659069657020138e-05
"InChI=1S/C26H36O6/c1-4-5-6-22-31-21-12-18-17-8-7-15-11-16(28)9-10-24(15,2)23(17)19(29)13-25(18,3)26(21,32-22)20(30)14-27/h9-11,17-19,21-23,27,29H,4-8,12-14H2,1-3H3",6.545790730395442e-07
"InChI=1S/C27H50O6/c1-4-7-10-13-16-19-25(28)31-22-24(33-27(30)21-18-15-12-9-6-3)23-32-26(29)20-17-14-11-8-5-2/h24H,4-23H2,1-3H3",0.011663918528485258
"InChI=1S/C2Cl6/c3-1(4,5)2(6,7)8",0.00023401436865119822
"InChI=1S/C2H2Cl2O2/c3-1(4)2(5)6/h1H,(H,5,6)",0.001248628253898075
"InChI=1S/C2H2ClF3/c3-1-2(4,5)6/h1H2",0.0007368008831482679
"InChI=1S/C2H2F4/c3-1-2(4,5)6/h1H2",0.2930484784511359
"InChI=1S/C2H3Br/c1-2-3/h2H,1H2",0.0001729793210234384
"InChI=1S/C2H3Cl/c1-2-3/h2H,1H2",9.776325356107953e-05
"InChI=1S/C2H3Cl2F/c1-2(3,4)5/h1H3",0.044976870259685775
"InChI=1S/C2H3F/c1-2-3/h2H,1H2",0.00043437071194662557
"InChI=1S/C2H4N4/c3-2-4-1-5-6-2/h1H,(H3,3,4,5,6)",0.00011822057342449188
"InChI=1S/C2H4O/c1-2-3/h2H,1H3",0.0034731239228776183
"InChI=1S/C2H5Br/c1-2-3/h2H2,1H3",0.001367410299260962
"InChI=1S/C2H5ClO/c1-4-2-3/h2H2,1H3",6.831177993173746e-05
"InChI=1S/C2H5N3O2/c1-5(4-7)2(3)6/h1H3,(H2,3,6)",8.993006409578501e-07
"InChI=1S/C2H5N5O3/c1-6(5-8)2(3)4-7(9)10/h1H3,(H2,3,4)",5.459131297886414e-06
"InChI=1S/C2H5NO/c1-2(3)4/h1H3,(H2,3,4)",0.0030473744837239743
"InChI=1S/C2H5NO2/c1-5-2(3)4/h1H3,(H2,3,4)",0.0007539967154517604
"InChI=1S/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5)",0.3423624662033628
"InChI=1S/C2H5NS/c1-2(3)4/h1H3,(H2,3,4)",0.00015306019231813584
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",0.19774926175056054
"InChI=1S/C2HCl2F3/c3-1(4)2(5,6)7/h1H",0.0154972863401556
"InChI=1S/C32H24N6O14S4/c33-23-13-21(53(41,42)43)9-17-11-25(55(47,48)49)29(31(39)27(17)23)37-35-19-5-1-15(2-6-19)16-3-7-20(8-4-16)36-38-30-26(56(50,51)52)12-18-10-22(54(44,45)46)14-24(34)28(18)32(30)40/h1-14,35-36H,33-34H2,(H,41,42,43)(H,44,45,46)(H,47,48,49)(H,50,51,52)",2.047751675191091e-06
"InChI=1S/C32H24N6O16S4/c33-19-11-17(55(43,44)45)5-15-9-25(57(49,50)51)29(31(41)27(15)19)37-35-21-3-1-13(7-23(21)39)14-2-4-22(24(40)8-14)36-38-30-26(58(52,53)54)10-16-6-18(56(46,47)48)12-20(34)28(16)32(30)42/h1-12,35-36,39-40H,33-34H2,(H,43,44,45)(H,46,47,48)(H,49,50,51)(H,52,53,54)",0.001790545418382054
"InChI=1S/C32H40BrN5O5/c1-16(2)12-24-29(40)37-11-7-10-25(37)32(42)38(24)30(41)31(43-32,17(3)4)35-28(39)18-13-20-19-8-6-9-22-26(19)21(27(33)34-22)14-23(20)36(5)15-18/h6,8-9,13,16-18,23-25,34,42H,7,10-12,14-15H2,1-5H3,(H,35,39)",5.148223778774814e-05
"InChI=1S/C33H40N2O9/c1-38-19-7-8-20-21-9-10-35-16-18-13-27(44-32(36)17-11-25(39-2)30(41-4)26(12-17)40-3)31(42-5)28(33(37)43-6)22(18)15-24(35)29(21)34-23(20)14-19/h7-8,11-12,14,18,22,24,27-28,31,34H,9-10,13,15-16H2,1-6H3",5.027282041037047e-07
"InChI=1S/C34H27N9O7S2/c35-22-10-15-27(26(36)18-22)41-38-24-11-6-19(7-12-24)20-8-13-25(14-9-20)40-42-32-28(51(45,46)47)16-21-17-29(52(48,49)50)33(34(44)30(21)31(32)37)43-39-23-4-2-1-3-5-23/h1-18,39H,35-37H2,(H,45,46,47)(H,48,49,50)",1.8840644339192986e-06
"InChI=1S/C34H28N6O16S4/c1-55-25-9-15(3-5-23(25)37-39-31-27(59(49,50)51)11-17-7-19(57(43,44)45)13-21(35)29(17)33(31)41)16-4-6-24(26(10-16)56-2)38-40-32-28(60(52,53)54)12-18-8-20(58(46,47)48)14-22(36)30(18)34(32)42/h3-14,37-38H,35-36H2,1-2H3,(H,43,44,45)(H,46,47,48)(H,49,50,51)(H,52,53,54)",3.039073646147917e-05
"InChI=1S/C34H59NO15/c1-5-6-9-20(3)32(50-31(44)17-23(34(47)48)15-29(41)42)27(49-30(43)16-22(33(45)46)14-28(39)40)13-19(2)12-24(36)10-7-8-11-25(37)18-26(38)21(4)35/h19-27,32,36-38H,5-18,35H2,1-4H3,(H,39,40)(H,41,42)(H,45,46)(H,47,48)",2.0780516188022275e-06
"InChI=1S/C35H45Cl2NO6/c1-33-14-12-26(39)20-24(33)8-11-27-28-13-15-35(43,34(28,2)21-29(40)32(27)33)30(41)22-44-31(42)5-3-4-23-6-9-25(10-7-23)38(18-16-36)19-17-37/h6-7,9-10,12,14,20,27-29,32,40,43H,3-5,8,11,13,15-19,21-22H2,1-2H3",2.9691927692733255e-05
"InChI=1S/C37H30N4O10S3/c1-22-4-13-30(14-5-22)54(49,50)51-29-11-9-28(10-12-29)38-39-32-15-6-25(18-23(32)2)26-7-16-33(24(3)19-26)40-41-37-34(42)17-8-27-20-31(52(43,44)45)21-35(36(27)37)53(46,47)48/h4-21,40H,1-3H3,(H,43,44,45)(H,46,47,48)",4.943743628893385e-06
"InChI=1S/C37H36N2O6S2/c1-3-38(26-28-10-8-14-35(24-28)46(40,41)42)33-20-16-31(17-21-33)37(30-12-6-5-7-13-30)32-18-22-34(23-19-32)39(4-2)27-29-11-9-15-36(25-29)47(43,44)45/h5-25H,3-4,26-27H2,1-2H3,(H-,40,41,42,43,44,45)/p+1",0.009047050034665396
"InChI=1S/C37H37N2O9S3/c1-3-38(25-27-7-5-9-35(23-27)50(43,44)45)32-17-11-29(12-18-32)37(31-15-21-34(22-16-31)49(40,41)42)30-13-19-33(20-14-30)39(4-2)26-28-8-6-10-36(24-28)51(46,47)48/h5-24H,3-4,25-26H2,1-2H3,(H,40,41,42)(H,43,44,45)(H,46,47,48)",0.007521044923841458
"InChI=1S/C39H41N3O6S2/c1-5-41(27-29-9-7-11-37(25-29)49(43,44)45)35-21-15-32(16-22-35)39(31-13-19-34(20-14-31)40(3)4)33-17-23-36(24-18-33)42(6-2)28-30-10-8-12-38(26-30)50(46,47)48/h7-26H,5-6,27-28H2,1-4H3,(H-,43,44,45,46,47,48)/p+1",0.0008584661454336998
"InChI=1S/C39H59Cl2NO2/c1-27(2)7-6-8-28(3)34-15-16-35-33-14-11-30-26-32(17-19-38(30,4)36(33)18-20-39(34,35)5)44-37(43)25-29-9-12-31(13-10-29)42(23-21-40)24-22-41/h9-13,27-28,32-36H,6-8,14-26H2,1-5H3",8.111084952991463e-07
"InChI=1S/C3H3N/c1-2-3-4/h2H,1H2",0.0003184913835831074
"InChI=1S/C3H3N3O2S/c4-3-5-1-2(9-3)6(7)8/h1H,(H2,4,5)",0.0003072876081104609
"InChI=1S/C3H3N3O3/c7-2-1-6(5-9)3(8)4-2/h1H2,(H,4,7,8)",0.00033933943472868125
"InChI=1S/C3H4Cl2/c4-2-1-3-5/h1-2H,3H2",0.0009011501379210311
"InChI=1S/C3H5Br2Cl/c4-1-3(5)2-6/h3H,1-2H2",1.0959135963102865e-06
"InChI=1S/C3H5Cl3/c4-1-3(6)2-5/h3H,1-2H2",9.156894225662461e-06
"InChI=1S/C3H5ClO/c4-1-3-2-5-3/h3H,1-2H2",3.19917340276402e-05
"InChI=1S/C3H5N3O/c1-2-6(3-4)5-7/h2H2,1H3",3.713742319970784e-05
"InChI=1S/C3H5N3O4/c4-3(9)6(5-10)1-2(7)8/h1H2,(H2,4,9)(H,7,8)",2.9301867705126744e-05
"InChI=1S/C3H5N3O9/c7-4(8)13-1-3(15-6(11)12)2-14-5(9)10/h3H,1-2H2",0.0008058599670786315
"InChI=1S/C3H5NO/c1-2-3(4)5/h2H,1H2,(H2,4,5)",5.275898541797904e-05
"InChI=1S/C3H6FN3O2/c4-1-2-7(6-9)3(5)8/h1-2H2,(H2,5,8)",9.252597389139177e-07
"InChI=1S/C3H6N2S/c6-3-4-1-2-5-3/h1-2H2,(H2,4,5,6)",7.958167252680205e-05
"InChI=1S/C3H6N6/c4-1-7-2(5)9-3(6)8-1/h(H6,4,5,6,7,8,9)",0.005827773822115748
"InChI=1S/C3H6O/c1-3-2-4-3/h3H,2H2,1H3",0.0012810107036708787
"InChI=1S/C3H6O2/c4-1-3-2-5-3/h3-4H,1-2H2",5.7776516653811276e-05
"InChI=1S/C3H7N3O2/c1-2-6(5-8)3(4)7/h2H2,1H3,(H2,4,7)",8.095181573727152e-06
"InChI=1S/C3H7N3O3/c4-3(8)6(5-9)1-2-7/h7H,1-2H2,(H2,4,8)",1.8331241017503934e-06
"InChI=1S/C3H7NO/c1-3(2)4-5/h5H,1-2H3",0.00016554067088024558
"InChI=1S/C3H7NO2/c1-2-6-3(4)5/h2H2,1H3,(H2,4,5)",0.00046355940440810363
"InChI=1S/C3H8N2O/c1-3-5(2)4-6/h3H2,1-2H3",5.7088703133069e-07
"InChI=1S/C3H8N2O2/c1-5(4-7)2-3-6/h6H,2-3H2,1H3",1.2390990501201209e-05
"InChI=1S/C3H9O3P/c1-5-7(3,4)6-2/h1-3H3",0.005641726207027164
"InChI=1S/C4H10N2O/c1-3-6(4-2)5-7/h3-4H2,1-2H3",2.594602639053546e-07
"InChI=1S/C4H10N2O2/c1-4(7)3-6(2)5-8/h4,7H,3H2,1-2H3",3.919261519708453e-07
"InChI=1S/C4H10N2O2/c1-6(5-8)3-2-4-7/h7H,2-4H2,1H3",1.4051779962669549e-05
"InChI=1S/C4H10N2O3/c1-6(5-9)2-4(8)3-7/h4,7-8H,2-3H2,1H3",4.816083033446413e-06
"InChI=1S/C4H10N2O3/c7-3-1-6(5-9)2-4-8/h7-8H,1-4H2",2.363310095359939e-05
"InChI=1S/C4H10N2S/c1-5-4(7)6(2)3/h1-3H3,(H,5,7)",0.00021827097241410305
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",0.0008715408194102702
"InChI=1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2",0.015642609715003038
"InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)",0.0059864319438149675
"InChI=1S/C4H4N2OS/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)",9.285746613043489e-05
"InChI=1S/C4H5Cl/c1-3-4(2)5/h3H,1-2H2",0.00014118678220640087
"InChI=1S/C4H5N3O3/c8-3-1-2-7(6-10)4(9)5-3/h1-2H2,(H,5,8,9)",6.869278949328717e-07
"InChI=1S/C4H5NS/c1-2-3-5-4-6/h2H,1,3H2",0.0009681787871220888
"InChI=1S/C4H6/c1-3-4-2/h3-4H,1-2H2",0.004825251929915897
"InChI=1S/C4H6Cl2/c5-3-1-2-4-6/h1-2H,3-4H2",2.376079836282476e-06
"InChI=1S/C4H6N2/c1-4-5-2-3-6-4/h2-3H,1H3,(H,5,6)",0.01057196781834544
"InChI=1S/C4H6N2O2/c7-5-6-3-1-2-4-8-6/h1-2H,3-4H2",0.000794021526221551
"InChI=1S/C4H6N2S/c1-6-3-2-5-4(6)7/h2-3H,1H3,(H,5,7)",9.985118669631932e-06
"InChI=1S/C4H6O/c1-2-3-4-5/h2-4H,1H3",5.992309299036717e-05
"InChI=1S/C4H6O2/c1-3-2-4(5)6-3/h3H,2H2,1H3",0.0001602987783374572
"InChI=1S/C4H6O2/c1-3-6-4(2)5/h3H,1H2,2H3",0.0039610060444255635
"InChI=1S/C4H7Cl/c1-4(2)3-5/h3H,1-2H3",0.0003511829620162485
"InChI=1S/C4H7Cl2O4P/c1-8-11(7,9-2)10-3-4(5)6/h3H,1-2H3",1.8825650491842656e-05
"InChI=1S/C4H7F3N2O/c1-2-9(8-10)3-4(5,6)7/h2-3H2,1H3",1.6142825571004523e-05
"InChI=1S/C4H7N3O2/c1-2-3-7(6-9)4(5)8/h2H,1,3H2,(H2,5,8)",2.641007331312421e-06
"InChI=1S/C4H8/c1-4(2)3/h1H2,2-3H3",0.06327272934671113
"InChI=1S/C4H8N2O2/c1-4(7)3-6(2)5-8/h3H2,1-2H3",1.4812441762129365e-07
"InChI=1S/C4H8N2O2/c7-4-1-2-6(3-4)5-8/h4,7H,1-3H2",6.588091830249421e-05
"InChI=1S/C4H8O/c1-2-4-3-5-4/h4H,2-3H2,1H3",0.0030510755596088717
"InChI=1S/C4H9N3O/c8-6-7-3-1-5-2-4-7/h5H,1-4H2",7.62590340464453e-05
"InChI=1S/C4H9N3O2/c1-2-3-7(6-9)4(5)8/h2-3H2,1H3,(H2,5,8)",2.8749371822412637e-05
"InChI=1S/C4H9N3O3/c5-4(9)7(6-10)2-1-3-8/h8H,1-3H2,(H2,5,9)",6.647060782545287e-06
"InChI=1S/C4H9N5O3/c1-2-3-8(7-10)4(5)6-9(11)12/h2-3H2,1H3,(H2,5,6)",7.479465726347514e-06
"InChI=1S/C4H9NO/c1-3-4(2)5-6/h6H,3H2,1-2H3",0.0008551384061597586
"InChI=1S/C4H9NO2/c1-3-4(2)5(6)7/h4H,3H2,1-2H3",2.7734731836175078e-05
"InChI=1S/C4H9NO2/c1-4(2)3-7-5-6/h4H,3H2,1-2H3",0.0005246325148031646
"InChI=1S/C5H10Br2O2/c6-1-5(2-7,3-8)4-9/h8-9H,1-4H2",0.000423761652013803
"InChI=1S/C5H10ClN3O3/c6-1-2-7-5(11)9(8-12)3-4-10/h10H,1-4H2,(H,7,11)",1.8200036809063076e-06
"InChI=1S/C5H10N2O2/c1-2-3-7(6-9)4-5-8/h2,8H,1,3-5H2",3.7727092508982367e-06
"InChI=1S/C5H10N2O3/c1-3-7(6-9)5(8)10-4-2/h3-4H2,1-2H3",6.185654481930881e-07
"InChI=1S/C5H10N2O3/c1-7(6-10)4-2-3-5(8)9/h2-4H2,1H3,(H,8,9)",6.719372457141784e-06
"InChI=1S/C5H10N2O3/c8-4-3-6-2-1-5(9)7-10/h6,8H,1-4H2",1.2316568658711855e-05
"InChI=1S/C5H11Cl2N/c1-8(4-2-6)5-3-7/h2-5H2,1H3",7.305210409284004e-08
"InChI=1S/C5H11N3O2/c1-2-3-4-8(7-10)5(6)9/h2-4H2,1H3,(H2,6,9)",3.5615896676699343e-06
"InChI=1S/C5H11N3O2/c1-4(2)3-8(7-10)5(6)9/h4H,3H2,1-2H3,(H2,6,9)",3.2584756534001594e-05
"InChI=1S/C5H11N3O3/c1-2-6-5(10)8(7-11)3-4-9/h9H,2-4H2,1H3,(H,6,10)",3.48723281870795e-06
"InChI=1S/C5H11N3O3/c1-2-8(7-11)5(10)6-3-4-9/h9H,2-4H2,1H3,(H,6,10)",3.2390311946006155e-06
"InChI=1S/C5H11NO2/c1-3-5(4-2)6(7)8/h5H,3-4H2,1-2H3",2.023109544979602e-05
"InChI=1S/C5H12N2O3/c1-5(9)4-7(6-10)2-3-8/h5,8-9H,2-4H2,1H3",6.884426010981258e-06
"InChI=1S/C5H12N2O4/c8-2-1-7(6-11)3-5(10)4-9/h5,8-10H,1-4H2",3.6427897434147634e-05
"InChI=1S/C5H12N2S/c1-3-6-5(8)7-4-2/h3-4H2,1-2H3,(H2,6,7,8)",0.0001815042619469488
"InChI=1S/C5H12O/c1-5(2,3)6-4/h1-4H3",0.007963862668520205
"InChI=1S/C5H3Cl3O3/c6-2-1(3(7)8)4(9)11-5(2)10/h3-4,9H",2.6812783304880396e-06
"InChI=1S/C5H6O2/c6-4-5-2-1-3-7-5/h1-3,6H,4H2",9.785937709448296e-05
"InChI=1S/C5H7N3O2/c1-4-6-3-5(7(4)2)8(9)10/h3H,1-2H3",0.00012045793856786757
"InChI=1S/C5H7N3OS/c1-4-2-10-5(7-4)8-6-3-9/h2-3H,1H3,(H,6,9)(H,7,8)",9.16061419373552e-05
"InChI=1S/C5H8/c1-4-5(2)3/h4H,1-2H2,3H3",0.004595033664126864
"InChI=1S/C5H8N2O/c8-6-7-4-2-1-3-5-7/h1-2H,3-5H2",5.359854953941844e-07
"InChI=1S/C5H8O2/c1-3-5(6)7-4-2/h3H,1,4H2,2H3",0.0011886235739014264
"InChI=1S/C5H8O2/c1-5(2)3-7-4(5)6/h3H2,1-2H3",0.0021075594461613424
"InChI=1S/C5H9NO/c7-6-5-3-1-2-4-5/h7H,1-4H2",0.00041258495063607736
"InChI=1S/C62H86N12O16/c1-27(2)42-59(84)73-23-17-19-36(73)57(82)69(13)25-38(75)71(15)48(29(5)6)61(86)88-33(11)44(55(80)65-42)67-53(78)35-22-21-31(9)51-46(35)64-47-40(41(63)50(77)32(10)52(47)90-51)54(79)68-45-34(12)89-62(87)49(30(7)8)72(16)39(76)26-70(14)58(83)37-20-18-24-74(37)60(85)43(28(3)4)66-56(45)81/h21-22,27-30,33-34,36-37,42-45,48-49H,17-20,23-26,63H2,1-16H3,(H,65,80)(H,66,81)(H,67,78)(H,68,79)",8.841683679606128e-10
"InChI=1S/C6H10N2O/c1-3-5-8(7-9)6-4-2/h3-4H,1-2,5-6H2",0.00026871385937307836
"InChI=1S/C6H10N2O2/c1-3-4-8(7-10)5-6(2)9/h3H,1,4-5H2,2H3",2.356567683789433e-06
"InChI=1S/C6H10N2O3/c1-5(9)3-8(7-11)4-6(2)10/h3-4H2,1-2H3",3.104543445587973e-06
"InChI=1S/C6H10N3O6P/c1-5-7-4-6(9(10)11)8(5)2-3-15-16(12,13)14/h4H,2-3H2,1H3,(H2,12,13,14)",0.0021582103578169577
"InChI=1S/C6H10N6O/c1-12(2)11-10-6-4(5(7)13)8-3-9-6/h3H,1-2H3,(H2,7,13)(H,8,9)",3.897171751103549e-06
"InChI=1S/C6H11IO3/c1-4(7)6-9-3-5(2-8)10-6/h4-6,8H,2-3H2,1H3",0.0003913906458410709
"InChI=1S/C6H11N3O3/c1-3-9(8-12)6(11)7-4-5(2)10/h3-4H2,1-2H3,(H,7,11)",1.0452156840099377e-06
"InChI=1S/C6H11NO2/c1-3-5-6(4-2)7(8)9/h5H,3-4H2,1-2H3",6.705012732555914e-05
"InChI=1S/C6H12Br2O4/c7-1-3(9)5(11)6(12)4(10)2-8/h3-6,9-12H,1-2H2",2.7178404306201866e-05
"InChI=1S/C6H12Cl3O4P/c7-1-4-11-14(10,12-5-2-8)13-6-3-9/h1-6H2",0.00030368945913853063
"InChI=1S/C6H12ClN3O3/c1-4(11)3-8-6(12)10(9-13)5(2)7/h4-5,11H,3H2,1-2H3,(H,8,12)",5.915166965128188e-07
"InChI=1S/C6H12ClN3O3/c1-5(11)4-10(9-13)6(12)8-3-2-7/h5,11H,2-4H2,1H3,(H,8,12)",4.164468355287788e-06
"InChI=1S/C6H12N2O/c1-6-4-2-3-5-8(6)7-9/h6H,2-5H2,1H3",0.00010298629034019705
"InChI=1S/C6H12N2O2/c1-3-4-8(7-10)5-6(2)9/h3,6,9H,1,4-5H2,2H3",6.083020396499156e-06
"InChI=1S/C6H12N2O3/c1-2-3-8(7-11)4-6(10)5-9/h2,6,9-10H,1,3-5H2",5.150738709580757e-06
"InChI=1S/C6H12N2O3/c1-8(2)7-5(9)3-4-6(10)11/h3-4H2,1-2H3,(H,7,9)(H,10,11)",0.015608299119941606
"InChI=1S/C6H12N2O4/c1-4(9)2-7-3-5(10)6(11)8-12/h5-7,10-11H,2-3H2,1H3",1.9980632409720846e-07
"InChI=1S/C6H12N2OS2/c1-4-8(7-9)5(2)11-6(3)10-4/h4-6H,1-3H3",2.5116429993281656e-06
"InChI=1S/C6H12N3PS/c11-10(7-1-2-7,8-3-4-8)9-5-6-9/h1-6H2",8.667182822066385e-07
"InChI=1S/C6H13N3O2/c1-2-3-4-5-9(8-11)6(7)10/h2-5H2,1H3,(H2,7,10)",3.486478744415335e-06
"InChI=1S/C6H13NO/c1-4-7(5-2)6(3)8/h4-5H2,1-3H3",7.684052595386368e-05
"InChI=1S/C6H13NO2S/c1-2-10-4-3-5(7)6(8)9/h5H,2-4,7H2,1H3,(H,8,9)",3.044615563682685e-05
"InChI=1S/C6H14N2O/c1-3-5-8(7-9)6-4-2/h3-6H2,1-2H3",1.4287009114497457e-06
"InChI=1S/C6H14N2O3/c1-5(9)3-8(7-11)4-6(2)10/h5-6,9-10H,3-4H2,1-2H3",5.216201051872223e-06
"InChI=1S/C6H14N2O4/c1-5(10)2-8(7-12)3-6(11)4-9/h5-6,9-11H,2-4H2,1H3",3.002473813938688e-07
"InChI=1S/C6H14NO4P/c1-9-12(8,10-2)7-3-5-11-6-4-7/h3-6H2,1-2H3",0.003146241292111067
"InChI=1S/C6H18N3OP/c1-7(2)11(10,8(3)4)9(5)6/h1-6H3",1.9196375010114484e-07
"InChI=1S/C6H3Cl3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",0.0020511989384412272
"InChI=1S/C6H3N3O5/c10-6-8-7-5(14-6)3-1-2-4(13-3)9(11)12/h1-2H,(H,8,10)",4.368225698763899e-05
"InChI=1S/C6H4N4O3S/c7-6-9-8-5(14-6)3-1-2-4(13-3)10(11)12/h1-2H,(H2,7,9)",3.119888061055541e-06
"InChI=1S/C6H4N4O4/c7-6-9-8-5(14-6)3-1-2-4(13-3)10(11)12/h1-2H,(H2,7,9)",1.8712985129040507e-05
"InChI=1S/C6H6ClN/c7-4-6-2-1-3-8-5-6/h1-3,5H,4H2",0.003394180352477379
