InChI,TD50
"InChI=1S/C2H5N5O3/c1-6(5-8)2(3)4-7(9)10/h1H3,(H2,3,4)",1.3800792695777562e-05
"InChI=1S/C2H5NO/c1-2(3)4/h1H3,(H2,3,4)",0.05095887331116236
"InChI=1S/C2H5NS/c1-2(3)4/h1H3,(H2,3,4)",0.00011725741689763111
"InChI=1S/C2H6N2O/c1-2(5)4-3/h3H2,1H3,(H,4,5)",0.00013296091677969545
"InChI=1S/C2H6N2O/c1-4(3)2-5/h2H,3H2,1H3",1.8493041217074185e-05
"InChI=1S/C2H6O3S/c1-5-6(2,3)4/h1-2H3",0.0002887412696625518
"InChI=1S/C2H8N2/c1-2-4-3/h4H,2-3H2,1H3",0.00010915432024812657
"InChI=1S/C2H8N2/c1-3-4-2/h3-4H,1-2H3",1.8968891018729212e-06
"InChI=1S/C2H8N2/c1-4(2)3/h3H2,1-2H3",6.589193722295407e-05
"InChI=1S/C2H8N2O/c3-4-1-2-5/h4-5H,1-3H2",5.216970792848191e-06
"InChI=1S/C2HCl3O2/c3-2(4,5)1(6)7/h(H,6,7)",0.003574353280754413
"InChI=1S/C2HCl5/c3-1(4)2(5,6)7/h1H",0.00028325279001526307
"InChI=1S/C30H22O12/c1-5-3-7(31)9-11(19(5)33)27(41)29-13-14-24(38)17(29)26(40)16-22(36)10-8(32)4-6(2)20(34)12(10)28(42)30(14,16)18(23(13)37)25(39)15(29)21(9)35/h3-4,13-14,17-18,23-24,31-38H,1-2H3",3.237662720837735e-05
"InChI=1S/C32H24N6O16S4/c33-19-11-17(55(43,44)45)5-15-9-25(57(49,50)51)29(31(41)27(15)19)37-35-21-3-1-13(7-23(21)39)14-2-4-22(24(40)8-14)36-38-30-26(58(52,53)54)10-16-6-18(56(46,47)48)12-20(34)28(16)32(30)42/h1-12,35-36,39-40H,33-34H2,(H,43,44,45)(H,46,47,48)(H,49,50,51)(H,52,53,54)",0.0009773868939830605
"InChI=1S/C33H40N2O9/c1-38-19-7-8-20-21-9-10-35-16-18-13-27(44-32(36)17-11-25(39-2)30(41-4)26(12-17)40-3)31(42-5)28(33(37)43-6)22(18)15-24(35)29(21)34-23(20)14-19/h7-8,11-12,14,18,22,24,27-28,31,34H,9-10,13,15-16H2,1-6H3",8.247371191505233e-06
"InChI=1S/C34H27N9O7S2/c35-22-10-15-27(26(36)18-22)41-38-24-11-6-19(7-12-24)20-8-13-25(14-9-20)40-42-32-28(51(45,46)47)16-21-17-29(52(48,49)50)33(34(44)30(21)31(32)37)43-39-23-4-2-1-3-5-23/h1-18,39H,35-37H2,(H,45,46,47)(H,48,49,50)",9.704964997742563e-05
"InChI=1S/C34H59NO15/c1-5-6-9-20(3)32(50-31(44)17-23(34(47)48)15-29(41)42)27(49-30(43)16-22(33(45)46)14-28(39)40)13-19(2)12-24(36)10-7-8-11-25(37)18-26(38)21(4)35/h19-27,32,36-38H,5-18,35H2,1-4H3,(H,39,40)(H,41,42)(H,45,46)(H,47,48)",9.406646994444739e-06
"InChI=1S/C39H59Cl2NO2/c1-27(2)7-6-8-28(3)34-15-16-35-33-14-11-30-26-32(17-19-38(30,4)36(33)18-20-39(34,35)5)44-37(43)25-29-9-12-31(13-10-29)42(23-21-40)24-22-41/h9-13,27-28,32-36H,6-8,14-26H2,1-5H3",9.553400250559709e-07
"InChI=1S/C3H10N2/c1-2-3-5-4/h5H,2-4H2,1H3",0.0006138281588743784
"InChI=1S/C3H3N/c1-2-3-4/h2H,1H2",0.00011910447007368235
"InChI=1S/C3H4Cl2/c4-2-1-3-5/h1-2H,3H2",0.001063357162746804
"InChI=1S/C3H5Br2Cl/c4-1-3(5)2-6/h3H,1-2H2",1.150920842457143e-05
"InChI=1S/C3H5Cl/c1-2-3-4/h2-3H,1H3",6.599192859908487e-05
"InChI=1S/C3H5Cl3/c4-1-3(6)2-5/h3H,1-2H2",5.935024035151637e-06
"InChI=1S/C3H5ClO/c1-3(4)2-5/h2-3H,1H3",0.00013942343545829674
"InChI=1S/C3H5NO2/c1-2-6-3(4)5/h2H,1H2,(H2,4,5)",1.4240214503566715e-06
"InChI=1S/C3H6Cl2/c1-3(5)2-4/h3H,2H2,1H3",0.00244279997982036
"InChI=1S/C3H6N2S/c6-3-4-1-2-5-3/h1-2H2,(H2,4,5,6)",0.00023003312476996442
"InChI=1S/C3H6O/c1-3-2-4-3/h3H,2H2,1H3",0.015702711851449568
"InChI=1S/C3H6O2/c4-1-3-2-5-3/h3-4H,1-2H2",0.00046842175885215967
"InChI=1S/C3H7N3O3/c4-3(8)6(5-9)1-2-7/h7H,1-2H2,(H2,4,8)",6.145473423081323e-06
"InChI=1S/C3H7N5O3/c1-2-5-3(4)7(6-9)8(10)11/h2H2,1H3,(H2,4,5)",1.7626657464393082e-05
"InChI=1S/C3H7NO2/c1-2-6-3(4)5/h2H2,1H3,(H2,4,5)",0.0001896889572517411
"InChI=1S/C3H8N2/c1-2-3-5-4/h2,5H,1,3-4H2",0.0004742813320371443
"InChI=1S/C3H8N2O/c1-2-5(4)3-6/h3H,2,4H2,1H3",3.177899975598264e-05
"InChI=1S/C3H9O4P/c1-5-8(4,6-2)7-3/h1-3H3",0.0023915776488150327
"InChI=1S/C42H50Cl4N2O4/c1-42-17-16-36-35-13-11-34(51-40(49)26-29-2-7-32(8-3-29)47(22-18-43)23-19-44)28-31(35)6-12-37(36)38(42)14-15-39(42)52-41(50)27-30-4-9-33(10-5-30)48(24-20-45)25-21-46/h2-5,7-11,13,28,36-39H,6,12,14-27H2,1H3",1.8385422616833764e-06
"InChI=1S/C43H58N4O12/c1-21-12-11-13-22(2)42(55)45-33-28(20-44-47-17-15-46(9)16-18-47)37(52)30-31(38(33)53)36(51)26(6)40-32(30)41(54)43(8,59-40)57-19-14-29(56-10)23(3)39(58-27(7)48)25(5)35(50)24(4)34(21)49/h11-14,19-21,23-25,29,34-35,39,44,49-51,53H,15-18H2,1-10H3,(H,45,55)",4.082920221197056e-05
"InChI=1S/C4H10N2O/c1-2-3-6(5)4-7/h4H,2-3,5H2,1H3",8.606247998973955e-05
"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",0.29546043258645216
"InChI=1S/C4H12N2/c1-2-3-4-6-5/h6H,2-5H2,1H3",0.00013726359465447853
"InChI=1S/C4H3FN2O2/c5-2-1-6-4(9)7-3(2)8/h1H,(H2,6,7,8,9)",2.2755699879994188e-05
"InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)",0.024534557146782616
"InChI=1S/C4H4N2OS/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)",0.0004291731627877212
"InChI=1S/C4H5Cl/c1-3-4(2)5/h3H,1-2H2",9.227968085010167e-05
"InChI=1S/C4H6/c1-3-4-2/h3-4H,1-2H2",0.00025697701848977143
"InChI=1S/C4H6Cl2/c5-3-1-2-4-6/h1-2H,3-4H2",1.21604085897285e-05
"InChI=1S/C4H6N2/c1-4-5-2-3-6-4/h2-3H,1H3,(H,5,6)",0.009524514785652098
"InChI=1S/C4H6O2/c1-3-6-4(2)5/h3H,1H2,2H3",0.04553414573063994
"InChI=1S/C4H7Cl/c1-4(2)3-5/h1,3H2,2H3",0.011043489371580213
"InChI=1S/C4H7Cl/c1-4(2)3-5/h3H,1-2H3",0.00016454799163654365
"InChI=1S/C4H7Cl2O4P/c1-8-11(7,9-2)10-3-4(5)6/h3H,1-2H3",0.0003185879314004143
"InChI=1S/C4H7NO2/c1-2-4(7)5-3-6/h2,6H,1,3H2,(H,5,7)",0.00026309568671435907
"InChI=1S/C4H8N2O/c1-3-5-6(2)4-7/h3-4H,1-2H3",2.5070116421225808e-05
"InChI=1S/C4H9NO/c1-3-4(2)5-6/h6H,3H2,1-2H3",0.006129448441467211
"InChI=1S/C4H9NO2/c1-4(2)3-7-5-6/h4H,3H2,1-2H3",0.0030062121920329684
"InChI=1S/C5H10Br2O2/c6-1-5(2-7,3-8)4-9/h8-9H,1-4H2",0.0005230211380710909
"InChI=1S/C5H12N2O/c1-2-3-4-7(6)5-8/h5H,2-4,6H2,1H3",0.00016614770617165425
"InChI=1S/C5H12O/c1-5(2,3)6-4/h1-4H3",0.07430669583875733
"InChI=1S/C5H14N2/c1-2-3-4-5-7-6/h7H,2-6H2,1H3",5.744870965500471e-05
"InChI=1S/C5H6O2/c6-4-5-2-1-3-7-5/h1-3,6H,4H2",0.0026809391849842764
"InChI=1S/C5H8/c1-4-5(2)3/h4H,1-2H2,3H3",0.004022489533452915
"InChI=1S/C5H8O2/c1-3-5(6)7-4-2/h3H,1,4H2,2H3",0.0032362524196979884
"InChI=1S/C5H9NO/c1-6-4-2-3-5(6)7/h2-4H2,1H3",0.020679685789827713
"InChI=1S/C6H10N3O6P/c1-5-7-4-6(9(10)11)8(5)2-3-15-16(12,13)14/h4H,2-3H2,1H3,(H2,12,13,14)",0.0020148605923530905
"InChI=1S/C6H10N6O/c1-12(2)11-10-6-4(5(7)13)8-3-9-6/h3H,1-2H3,(H2,7,13)(H,8,9)",5.302349171219784e-06
"InChI=1S/C6H10O2/c1-2-3-7-4-6-5-8-6/h2,6H,1,3-5H2",0.0015944995023759755
"InChI=1S/C6H11Cl3O3/c7-3-10-1-6(12-5-9)2-11-4-8/h6H,1-5H2",1.4483728751759239e-05
"InChI=1S/C6H11IO3/c1-4(7)6-9-3-5(2-8)10-6/h4-6,8H,2-3H2,1H3",0.0005347713774858146
"InChI=1S/C6H11N2O4PS3/c1-10-5-7-8(6(9)16-5)4-15-13(14,11-2)12-3/h4H2,1-3H3",1.9977878799104473e-05
"InChI=1S/C6H11NO2/c1-3-5-6(4-2)7(8)9/h5H,3-4H2,1-2H3",2.6789080894507485e-06
"InChI=1S/C6H12Br2O4/c7-1-3(9)5(11)6(12)4(10)2-8/h3-6,9-12H,1-2H2",3.571833301890368e-05
"InChI=1S/C6H12Cl2O/c1-5(3-7)9-6(2)4-8/h5-6H,3-4H2,1-2H3",0.0011165392194630995
"InChI=1S/C6H12Cl3O4P/c7-1-4-11-14(10,12-5-2-8)13-6-3-9/h1-6H2",0.003394176308018911
"InChI=1S/C6H12N2/c1-3-5-7-8-6-4-2/h3-4,7-8H,1-2,5-6H2",0.0003013202820643119
"InChI=1S/C6H12N2/c1-3-5-8(7)6-4-2/h3-4H,1-2,5-7H2",0.00026387811683738324
"InChI=1S/C6H12N2O3/c1-8(2)7-5(9)3-4-6(10)11/h3-4H2,1-2H3,(H,7,9)(H,10,11)",0.006430619237416019
"InChI=1S/C6H12N3PS/c11-10(7-1-2-7,8-3-4-8)9-5-6-9/h1-6H2",1.1785254690980436e-06
"InChI=1S/C6H13NO/c1-2-3-4-5-6(7)8/h2-5H2,1H3,(H2,7,8)",0.016930963345766856
"InChI=1S/C6H13NO2S/c1-2-10-4-3-5(7)6(8)9/h5H,2-4,7H2,1H3,(H,8,9)",0.0004373954753459612
"InChI=1S/C6H13NO3S/c8-11(9,10)7-6-4-2-1-3-5-6/h6-7H,1-5H2,(H,8,9,10)",0.003721300792687281
"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.014470163538234253
"InChI=1S/C6H15NO3/c8-4-1-7(2-5-9)3-6-10/h8-10H,1-6H2",0.0006702942994150994
"InChI=1S/C6H3Cl3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",0.005419216948474336
"InChI=1S/C6H4Cl3N/c7-3-1-4(8)6(10)5(9)2-3/h1-2H,10H2",0.0013183291526859425
"InChI=1S/C6H6Cl2N2/c7-4-1-3(9)2-5(8)6(4)10/h1-2H,9-10H2",0.0045359364223267855
"InChI=1S/C6H6ClN/c7-4-6-2-1-3-8-5-6/h1-3,5H,4H2",0.0017950745974995737
"InChI=1S/C6H6ClN/c7-5-1-3-6(8)4-2-5/h1-4H,8H2",0.0007015684562280089
"InChI=1S/C6H6N4O4/c7-6(11)9-8-3-4-1-2-5(14-4)10(12)13/h1-3H,(H3,7,9,11)",0.0001554484688325813
"InChI=1S/C6H6N6O/c1-12(11-13)6-4-5(8-2-7-4)9-3-10-6/h2-3H,1H3,(H,7,8,9,10)",0.00010272144470134212
"InChI=1S/C6H6N6O/c1-12(11-13)6-4-5(8-2-7-4)9-3-10-6/h2-3H,1H3,(H,7,8,9,10)",0.00010103748659148254
"InChI=1S/C6H6O2/c7-5-1-2-6(8)4-3-5/h1-4,7-8H",0.0020433999996367445
"InChI=1S/C6H6O2/c7-5-3-1-2-4-6(5)8/h1-4,7-8H",0.002215953777383811
"InChI=1S/C6H6O4/c7-2-4-1-5(8)6(9)3-10-4/h1,3,7,9H,2H2",0.004630235579067969
"InChI=1S/C6H7ClN2/c7-4-1-2-5(8)6(9)3-4/h1-3H,8-9H2",0.009397837094806011
"InChI=1S/C6H7ClN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2",0.008626372855680136
"InChI=1S/C6H7N3O/c7-9-6(10)5-1-3-8-4-2-5/h1-4H,7H2,(H,9,10)",0.000197609148063941
"InChI=1S/C6H7N3O/c7-9-6(10)5-2-1-3-8-4-5/h1-4H,7H2,(H,9,10)",0.0016625419099106547
"InChI=1S/C6H7N3O2/c7-4-1-2-5(8)6(3-4)9(10)11/h1-3H,7-8H2",0.004009434578304138
"InChI=1S/C6H8N2/c7-5-3-1-2-4-6(5)8/h1-4H,7-8H2",0.0067966695394540266
"InChI=1S/C6H8N2/c7-8-6-4-2-1-3-5-6/h1-5,8H,7H2",0.0006593231811742469
"InChI=1S/C6H8N2O/c7-4-1-2-6(9)5(8)3-4/h1-3,9H,7-8H2",0.0011519196781713517
"InChI=1S/C6H8N4O3S/c1-2-7-5(11)9-6-8-3-4(14-6)10(12)13/h3H,2H2,1H3,(H2,7,8,9,11)",0.003505706485418219
"InChI=1S/C6H8O/c1-2-3-4-5-6-7/h2-6H,1H3",0.0018309089047919207
"InChI=1S/C6H9NO6/c8-4(9)1-7(2-5(10)11)3-6(12)13/h1-3H2,(H,8,9)(H,10,11)(H,12,13)",0.013916588364058067
"InChI=1S/C7H10N2/c1-5-2-3-6(8)4-7(5)9/h2-4H,8-9H2,1H3",0.00021855186063758086
"InChI=1S/C7H10N2/c8-9-6-7-4-2-1-3-5-7/h1-5,9H,6,8H2",0.0006982199892279305
"InChI=1S/C7H10N2O/c1-10-7-3-2-5(8)4-6(7)9/h2-4H,8-9H2,1H3",0.00655727263778964
"InChI=1S/C7H10N2OS/c1-2-3-5-4-6(10)9-7(11)8-5/h4H,2-3H2,1H3,(H2,8,9,10,11)",0.0024025865694823367
"InChI=1S/C7H14N2O/c1-3-4-5-6-8-9(2)7-10/h6-7H,3-5H2,1-2H3",2.405081895851515e-05
"InChI=1S/C7H14N2O/c1-7(2)4-5-8-9(3)6-10/h5-7H,4H2,1-3H3",1.5682259145464707e-05
"InChI=1S/C7H15Cl2N2O2P/c8-2-4-10-14(12)11(6-3-9)5-1-7-13-14/h1-7H2,(H,10,12)",1.9380631777954504e-05
"InChI=1S/C7H15Cl2N2O2P/c8-2-5-11(6-3-9)14(12)10-4-1-7-13-14/h1-7H2,(H,10,12)",2.2827779722650128e-05
"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3",0.014145159594465117
"InChI=1S/C7H5Cl2NO2/c8-3-1-4(7(11)12)6(9)5(10)2-3/h1-2H,10H2,(H,11,12)",0.025385207170956887
"InChI=1S/C7H5Cl3/c8-7(9,10)6-4-2-1-3-5-6/h1-5H",2.0258583423669887e-06
"InChI=1S/C7H5N3O2/c11-10(12)5-1-2-6-7(3-5)9-4-8-6/h1-4H,(H,8,9)",0.0022803395499149015
"InChI=1S/C7H5N3O3S/c8-7-9-4(3-14-7)5-1-2-6(13-5)10(11)12/h1-3H,(H2,8,9)",3.726343401247182e-05
"InChI=1S/C7H6N2O4/c1-5-2-3-6(8(10)11)4-7(5)9(12)13/h2-4H,1H3",0.00016141996863840554
"InChI=1S/C7H6N4O3S/c8-10-7-9-4(3-15-7)5-1-2-6(14-5)11(12)13/h1-3H,8H2,(H,9,10)",7.249781953966605e-05
"InChI=1S/C7H6O3/c8-5-1-2-6-7(3-5)10-4-9-6/h1-3,8H,4H2",0.032507799337825674
"InChI=1S/C7H7Cl/c8-6-7-4-2-1-3-5-7/h1-5H,6H2",0.000485846463037751
"InChI=1S/C7H7NO2/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3",0.0009333800023334541
"InChI=1S/C7H7NO3/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3",0.001162370033316916
"InChI=1S/C7H8ClN/c1-5-2-3-6(8)4-7(5)9/h2-4H,9H2,1H3",0.0013771390677404024
"InChI=1S/C7H8ClN/c1-5-4-6(8)2-3-7(5)9/h2-4H,9H2,1H3",0.0001822060920394985
"InChI=1S/C7H8N2O/c8-9-7(10)6-4-2-1-3-5-6/h1-5H,8H2,(H,9,10)",7.043634544804212e-05
"InChI=1S/C7H8N2O2/c1-5-2-3-6(9(10)11)4-7(5)8/h2-4H,8H2,1H3",0.0018205634282326677
"InChI=1S/C7H8N2O2/c8-9-6-3-1-5(2-4-6)7(10)11/h1-4,9H,8H2,(H,10,11)",0.0036871338745072912
"InChI=1S/C7H8N2O3/c1-12-7-3-2-5(9(10)11)4-6(7)8/h2-4H,8H2,1H3",0.022123091214337916
"InChI=1S/C7H8O2/c1-9-7-4-2-6(8)3-5-7/h2-5,8H,1H3",0.044547484557409416
"InChI=1S/C7H9N/c1-6-2-4-7(8)5-3-6/h2-5H,8H2,1H3",0.0007792588361885953
"InChI=1S/C7H9N/c1-6-3-2-4-7(8)5-6/h2-5H,8H2,1H3",0.013438715258821357
"InChI=1S/C7H9N/c1-6-4-2-3-5-7(6)8/h2-5H,8H2,1H3",0.007839250567645756
"InChI=1S/C7H9N3O/c8-7(11)10-9-6-4-2-1-3-5-6/h1-5,9H,(H3,8,10,11)",0.0010915152878292723
"InChI=1S/C7H9NO/c1-9-7-5-3-2-4-6(7)8/h2-5H,8H2,1H3",0.007843933334686755
"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.015070880233598764
"InChI=1S/C8H10N2O/c1-6-2-4-7(5-3-6)10-8(9)11/h2-5H,1H3,(H3,9,10,11)",0.0013717064894368603
"InChI=1S/C8H10N2O/c1-7(11)9-10-8-5-3-2-4-6-8/h2-6,10H,1H3,(H,9,11)",0.00034092899154935786
"InChI=1S/C8H10N2S/c1-2-7-5-6(8(9)11)3-4-10-7/h3-5H,2H2,1H3,(H2,9,11)",0.0004168558959845335
"InChI=1S/C8H11N/c1-6-3-4-7(2)8(9)5-6/h3-5H,9H2,1-2H3",0.005165881744219526
"InChI=1S/C8H11N/c1-6-3-4-8(9)7(2)5-6/h3-5H,9H2,1-2H3",0.00010232737001329522
"InChI=1S/C8H11NO/c1-6-3-4-8(10-2)7(9)5-6/h3-5H,9H2,1-2H3",0.0003958328929115281
"InChI=1S/C8H12/c1-2-8-6-4-3-5-7-8/h2-4,8H,1,5-7H2",0.0009798402490642925
"InChI=1S/C8H12N2/c9-10-7-6-8-4-2-1-3-5-8/h1-5,10H,6-7,9H2",0.0001071997086517501
"InChI=1S/C8H12N4O5/c9-7-10-2-12(8(16)11-7)6-5(15)4(14)3(1-13)17-6/h2-6,13-15H,1H2,(H2,9,11,16)",3.169470870351428e-07
"InChI=1S/C8H13NO2/c1-9-5-3-4-7(6-9)8(10)11-2/h4H,3,5-6H2,1-2H3",0.00025451949297139513
"InChI=1S/C8H14ClNS2/c1-4-10(5-2)8(11)12-6-7(3)9/h3-6H2,1-2H3",0.00018857115790734292
"InChI=1S/C8H14O2/c1-4-5-10-8(9)6-7(2)3/h4,7H,1,5-6H2,2-3H3",0.0004416451704553442
"InChI=1S/C8H15N3O7/c1-11(10-18)8(17)9-4(2-12)6(15)7(16)5(14)3-13/h2,4-7,13-16H,3H2,1H3,(H,9,17)",1.0255609761983165e-06
"InChI=1S/C8H16N2O/c1-3-4-5-6-7-9-10(2)8-11/h7-8H,3-6H2,1-2H3",1.4914338568287468e-05
"InChI=1S/C8H18N2O/c1-3-5-7-10(9-11)8-6-4-2/h3-8H2,1-2H3",6.88821003858657e-06
"InChI=1S/C8H18O/c1-3-5-6-8(4-2)7-9/h8-9H,3-7H2,1-2H3",0.012900461421861296
"InChI=1S/C8H20N2/c1-3-5-7-10(9)8-6-4-2/h3-9H2,1-2H3",0.0003133277276322484
"InChI=1S/C8H20N2/c1-3-5-7-9-10-8-6-4-2/h9-10H,3-8H2,1-2H3",0.0003202597570046406
"InChI=1S/C8H5N3O4S/c12-4-9-8-10-5(3-16-8)6-1-2-7(15-6)11(13)14/h1-4H,(H,9,10,12)",8.235472647152658e-05
"InChI=1S/C8H6N4O4/c9-8-10-6(11-16-8)3-1-5-2-4-7(15-5)12(13)14/h1-4H,(H2,9,10,11)",0.0005041461519694587
"InChI=1S/C8H6N4O4S/c1-4(13)9-8-11-10-7(17-8)5-2-3-6(16-5)12(14)15/h2-3H,1H3,(H,9,11,13)",2.6512073220524427e-05
"InChI=1S/C8H6N4O4S/c13-4-9-11-8-10-5(3-17-8)6-1-2-7(16-6)12(14)15/h1-4H,(H,9,13)(H,10,11)",4.248225382517274e-05
"InChI=1S/C8H6N4O5/c13-6-4-11(8(14)10-6)9-3-5-1-2-7(17-5)12(15)16/h1-3H,4H2,(H,10,13,14)",0.005878470186918516
"InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2",0.0020163400355836087
"InChI=1S/C8H8O/c1-2-4-7(5-3-1)8-6-9-8/h1-5,8H,6H2",0.0009821179623549295
"InChI=1S/C8H9N3O2/c1-6(12)10-11-8(13)7-2-4-9-5-3-7/h2-5H,1H3,(H,10,12)(H,11,13)",0.0018417634941267115
"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",0.01071693659675078
"InChI=1S/C9H10N4S/c10-7-3-1-6(2-4-7)8-5-14-9(12-8)13-11/h1-5H,10-11H2,(H,12,13)",5.478291180387525e-05
"InChI=1S/C9H10O2/c1-8(10)11-7-9-5-3-2-4-6-9/h2-6H,7H2,1H3",0.009588844977010033
"InChI=1S/C9H11NO2/c1-2-12-8-6-4-3-5-7(8)9(10)11/h3-6H,2H2,1H3,(H2,10,11)",0.0031055299014705207
"InChI=1S/C9H12N2O2/c1-7(13)10-11-9-4-2-8(6-12)3-5-9/h2-5,11-12H,6H2,1H3,(H,10,13)",0.001337373941407471
"InChI=1S/C9H13N/c1-6-4-7(2)9(10)8(3)5-6/h4-5H,10H2,1-3H3",0.00018342340556615902
"InChI=1S/C9H13N/c1-6-4-8(3)9(10)5-7(6)2/h4-5H,10H2,1-3H3",4.5338124037119224e-05
"InChI=1S/C9H15Br6O4P/c10-1-7(13)4-17-20(16,18-5-8(14)2-11)19-6-9(15)3-12/h7-9H,1-6H2",0.00018348339790611053
"InChI=1S/C9H4Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-4H",0.005226638863195913
"InChI=1S/C9H4Cl6O4/c10-3-4(11)8(13)2(6(18)19)1(5(16)17)7(3,12)9(8,14)15/h1-2H,(H,16,17)(H,18,19)",0.0003626152428531984
"InChI=1S/C9H4F3N3O4S/c10-9(11,12)7(16)14-8-13-4(3-20-8)5-1-2-6(19-5)15(17)18/h1-3H,(H,13,14,16)",3.248622834563398e-05
"InChI=1S/C9H7N3O2S/c10-9-11-8(5-15-9)6-1-3-7(4-2-6)12(13)14/h1-5H,(H2,10,11)",4.497441430430433e-05
"InChI=1S/C9H7N7O2S/c1-15-4-14-7(16(17)18)9(15)19-8-5-6(11-2-10-5)12-3-13-8/h2-4H,1H3,(H,10,11,12,13)",3.21715160177724e-05
"InChI=1S/C9H8Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-2,5-6H,3-4H2",0.00701954227261502
"InChI=1S/C9H8N4O2S/c10-12-9-11-8(5-16-9)6-1-3-7(4-2-6)13(14)15/h1-5H,10H2,(H,11,12)",4.4867421003709016e-05
"InChI=1S/C9H8O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-4H,5-6H2",0.004879905722651219
"InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)",0.027198438698604704
"InChI=1S/CCl4/c2-1(3,4)5",0.0002184350042094271
"InChI=1S/CH4N2O/c2-3-1-4/h1H,2H2,(H,3,4)",0.000606107633392794
"InChI=1S/CH5N3O/c2-1(5)4-3/h3H2,(H3,2,4,5)",0.00297056041420533
"InChI=1S/CH6N2/c1-3-2/h3H,2H2,1H3",0.0001638745766935195
"InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)",2.773261032786893e-05
InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H,0.0012717434979188016
InChI=1S/C11H7N3O3/c15-14(16)11-5-4-9(17-11)8-7-12-10-3-1-2-6-13(8)10/h1-7H,0.00011780531319415208
InChI=1S/C12H4Cl4O2/c13-5-1-9-10(2-6(5)14)18-12-4-8(16)7(15)3-11(12)17-9/h1-4H,4.845174920132275e-10
InChI=1S/C12H5Cl5/c13-8-3-1-2-6(10(8)15)7-4-5-9(14)12(17)11(7)16/h1-5H,2.93476489408504e-05
InChI=1S/C12H7Cl2NO3/c13-8-1-6-12(11(14)7-8)18-10-4-2-9(3-5-10)15(16)17/h1-7H,0.00040479516836486773
InChI=1S/C12HBr9/c13-2-1-3(14)6(15)7(16)4(2)5-8(17)10(19)12(21)11(20)9(5)18/h1H,4.1769243327594645e-06
InChI=1S/C14H8Cl4/c15-11-5-1-9(2-6-11)13(14(17)18)10-3-7-12(16)8-4-10/h1-8H,3.930519731051801e-05
InChI=1S/C20H12/c1-2-7-17-15(4-1)12-16-9-8-13-5-3-6-14-10-11-18(17)20(16)19(13)14/h1-12H,1.3752961147290117e-05
InChI=1S/C22H14/c1-3-7-19-15(5-1)9-11-17-14-22-18(13-21(17)19)12-10-16-6-2-4-8-20(16)22/h1-14H,2.1124741599143158e-05
InChI=1S/C24H12O2/c25-23-17-7-3-1-5-13(17)15-9-11-20-22-16(10-12-19(23)21(15)22)14-6-2-4-8-18(14)24(20)26/h1-12H,0.03279666160073622
InChI=1S/C2Cl2/c3-1-2-4,6.046764454295296e-06
InChI=1S/C2Cl4/c3-1(4)2(5)6,0.0009527703304906941
InChI=1S/C2F4/c3-1(4)2(5)6,0.000718892166175071
InChI=1S/C2H2Cl2/c1-2(3)4/h1H2,0.00035691190331112177
InChI=1S/C2H2Cl4/c3-1(4)2(5)6/h1-2H,0.0002281825054915712
InChI=1S/C2H4Br2/c3-1-2-4/h1-2H2,3.9656938207569924e-05
InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2,0.0013945231215975757
InChI=1S/C2H4Cl2O/c3-1-5-2-4/h1-2H2,1.5831869030428588e-06
InChI=1S/C2H4O/c1-2-3-1/h1-2H2,0.0014459999600477341
InChI=1S/C2H6N2O/c1-4(2)3-5/h1-2H3,2.5512297737423656e-06
InChI=1S/C2HCl3/c3-1-2(4)5/h1H,0.002610598420702117
InChI=1S/C3H4O2/c4-2-1-3-5/h1-4H,0.00019566305212713472
InChI=1S/C3H4O2/c4-3-1-2-5-3/h1-2H2,1.7207247137421577e-05
InChI=1S/C3H6ClNO/c1-5(2)3(4)6/h1-2H3,4.9935558022886026e-05
InChI=1S/C4H4O/c1-2-4-5-3-1/h1-4H,3.99565413852818e-05
InChI=1S/C4H8Cl2O/c5-1-3-7-4-2-6/h1-4H2,8.181183138931145e-05
